มึงมีความสุขกับการดูบอลยังไงกันวะ กูไม่เข้าใจ	neg
ละก็ปิดสวยว้าตอนนี้ชั้นไม่ได้กินมาปีนึงแร้ว ชั้นรู้สึกว่าสุขภาพชั้นดีขึ้นนะ เฮลตี้ อ้วนยาก กินปลากินไก่ สบ๊ายยย	neg
(ในใจกุคือแบบ ฮือ แค่สุขภาพกายไงสุขภาพจิตคือกุคือติดลบมาก กูรืมรสชาติบาบีก้อนไปแล้ว)	neg
สาขาบิ๊กซีติวานนท์​ บริการแย่มากพนักงานไม่สนใจเลยเรียกขอกะหล่ำ3คนกว่าจะได้มัวแต่ไปยืนคุยกับเพื่อนหน้าร้าน​	neg
พนักงานคนแรกขอเสร็จตอบค๊าแล้วเดินหายไปคนที่2ขอกะหล่ำเอาถ้วยไปแล้วหายไปเลยต้องขอคนที่3ถึงได้	neg
จะกระจายได้ไงทั้งสื่อทั้งอวตารโพนทนาแต่เศรษฐกิจไม่ดี คนก็เชื่อแล้วขนาดแปะภาษีเบียรขึ้นขวดเป็นร้อยโชวห่วยก็ขึ้นราคาตาม	neg
นึกว่าผมรู้สึกอยู่คนเดียววะอีก ผมว่าตำแหน่งมาสูงเกินไป ไฟก็สว่างจ้าเกินไปด้วยครับ ยังไม่รวมไอ้ไฟตักหมอกด้านหลังสีแดงของรถ Vios ที่คนไทยชอบเปิดแยงตามาก	neg
ทำไมรถยี่ห้อนี้ดีไซน์ไฟได้แกล้งรถรอบข้างจริง	neg
เป็นประจำครับ ถ้าเป็นโตโยต้า ไม่ว่าเก่าหรือใหม่ ใจเย็นครับมันจะค่อยขึ้นเองครับ ถ้าไม่แน่ใจเวลาเติมน้ำมันควรสังเกตุเวลาเติมครับ	neg
ห่วยแตกมากค่ะสาขาแจ่มฟ้าลำพูน ไม่ยอมลดราคาให้ อ้างนู้นอ้างนี้ ทางบริษัทไม่ได้แจ้งให้ทุกสาขาทราบหรอค่ะว่ามีโปรโมชั่นนี้	neg
พนักงานบอกยังทำหน้างงกันอยู่เลย การบริการก็แย่มากค่ะ ช่วยปรับปรุงแก้ไขด้วยนะคะ	neg
ไม่อยู่ในพื้นที่ให้บริการ ใกล้บริษัททรูแค่ไม่กี่กิโล หลังมจันทรเกษม เคเบิ้ลที่ใช้อยู่แม่งก็หลุดรัว วันหยุดทั้งทีแทนที่จะได้นั่งเล่นเน็ต ชิว กลับต้องมาหัวเสีย ถ้า AIS แม่งมาแถวบ้านกุเปลี่ยนแม่งจริง	neg
สงสัย HONDA จะงานเข้าแน่ มีคนตายเนื่องจากระบบกลไกพับเบาะท้ายของรถ ขนาด TOYOTA ที่มีปัญหาระบบเบรก จนเกิดอุบัติเหตุ	neg
1 อาทิตย์นั้นมันเพิ่ม%การสอบติดได้ตั้งเท่าไหร่ 1 อาทิตย์เด็กอ่านหนังสือเพิ่มได้อีกกี่ชั่วโมง ทำโจทย์ได้อีกกี่พันข้อ	neg
แล้วสุดท้ายมึงก็เลื่อนเลือกตั้ง อนาคตพวกกูเป็นของเล่นซะมั้งหน้าส้นตีน เลื่อนแม่มึงสิ	neg
เดี๋ยวนี้บริการแย่นะ ไม่แน่ใจว่าลดพนักงานลงไม๊ อย่างช่วงเวลาเปิดร้านมันก็ใกล้จะเที่ยงแล้ว พนักงานควรพร้อมทุกฝ่าย แต่ไปช่วงนี้ทีไร	neg
ทั้งอาหารและบริการแย่มาก ไม่เหมือนตอนบุฟเฟต์ พนักงานเยอะกว่านี้แยะเลยนะ	neg
ผมคนนึงที่ใช้วีออสยุ บางครั้งเติมน้ำมัน 500 เกย์ไม่ขึ้น ไม่ขยับ ดับเครื่องสตาร์ทไหม่ก็ไม่ขยับ ยังคิดว่าเค้าโกง ขับไปสักพัก ถึงดีดขึ้นมาเ บางทีเกย์น้ำมันก็ค้างครับ	neg
ซื้อทุกศุกร์แต้ไม่เคยเก็บใบเสร็จ ถ้าแอดจะเล่นกิจกรรมแบบนี้น่าจะแจ้งตั้งแต่ออกศุกร์แรก เนี่ยผ่านไป 2 ศุกร์แล้วถึงมาลงกิจกรรม	neg
และของเล่นที่แจกสัปดาห์นี้ก้อแจกไม่ตรง ต้องแจกเบอร์ 3 กับ 4 แต่กลับแจก 4 กับ 8	neg
ซื้อมาตอนแรกเบรคแล้วมีเสียงหอนแบบรถเก่าด้วยตลกมาก เอากลับไปซ่อมหลายรอบ คือ 6 ปีผ่านไป เปลี่ยนมาจะครบทั้งคันละมั้ง	neg
เห็นฮอนด้าซีวิคแก่สิบปีที่บ้านมันก็อยู่ของมันขับได้ปกติไม่ต้องเปลี่ยนไรไม่เห็นเป็นไรเลย	pos
ถ้าราคานั้นคงรอดูองค์ประกอบหลายอย่างครับ ว่าจะใส่มาเหมือนญี่ปุ่นมั้ย เพราะที่ญี่ปุ่นใส่มาเต็มมาก ถ้ามยกทั้งชุดมาไว้ที่ไทยก้อน่าซื้อ	neg
แต่ถ้าไม่ได้แบบนั้น คงผ่านครับ นิสสันก้อรู้กันเรื่องบริการหลังการขาย	neg
นี่คุณยังโชคดีได้กินหนมจีบหมู เราไปเปิดดูมีแต่เข่งเปล่า ไปวันอาทิตย์ จ่ายราคาเต็ม แต่อาหารที่มีในร้านคือรายย หมูหมักยังนึกว่าเอาเศษหมูที่เค้าทิ้งแล้วมากองให้กิน	neg
ไปกินร้านข้างทาง 199 ยังฟินกว่าอีกเด้อ	pos
ไปกินวันก่อนเซงมากตั้งใจอยากกินน้ำซุปต้มยำแต่ดันหมดหมดก้อไม่แจ้งลุกค้าก่อนมีน้ำซุบแค่สามช่อง	neg
อีกช่องเปนน้ำปล่าวย้ำน้ำปล่าวจร้าถามผจกสาขาบอกเปนน้ำซุปใสจร้าใสมากใสความอร่อยอยุ่ไส	neg
อย่าลืม tag เพื่อนคนไหนก็ได้ที่มีความกังวล เครียด มีปัญหานอนไม่หลับช่วงวันนั้นของเดือน	neg
Lipstick สวยจาก Clinique เป็นLip และ Primer ไปในตัวค่ะ สีlava pop สวยเจิดจรัสมาก มาในแพ็คเกจสุดหรู พร้อมกล่อง ราคาแค่ 490 บาท บ้านเราแพงมากค่ะ	neg
จิ๊บเงินโยมเอาไปถวายพระแล้วชื้อรถแล้วมันไม่น่าหนักกะบาลใครน่ะ พระชื้อรถเบนช์มีถมเถไป แค่ซีวิคทำเป็นตื่นเต้น อย่าว่าอิจฉาพระน่ะเดียวนี้มันยุคไหนแล้ว	neg
ถ้าพระชื้อเครืองบินทนไม่ได้จะไม่ไปผูกคอตายเหรอปลงบ้าง	neg
ถ้าเป็นเด็กรุ่นใหม่ อยากไปเลือกตั้ง ต้องพยายามหาข้อมูลขั้นตอนในเรื่องนี้ใส่หัวไว้หน่อย ว่าใครจะมาประกาศสุ่มสี่สุ่มห้าไม่ได้ เรื่องนี้	neg
(วันนี้) อยู่ในพระราชอำนาจ ไม่ใช่มาเย้ว จะเลือกตั้ง เหมือนเด็กอมมือ	neg
ยังไม่เข้าใจการตลาดของ netflix ตอนนี้ คิดว่าคนบนโลกนี้จะแยกแยะออกทั้งหมดทุกเรื่องหรือยังไง อันไหนข่าวจริงอัน ads	neg
แล้วสำนักข่าวยอมทำโฆษณาแบบนี้เพื่ออะไรอะ เงินมันหอมมากแต่จรรยาบรรณมีมั้ย หรือไม่มีอยู่แล้ว	neg
ร้อนต้องกราบขออภัยทีทำให้ไม่ได้รับความพึงพอใจในคุณภาพการบริการ และอาหารด้วยนะครับทั้งนี้ ก้อนยินดีขอน้อมรับทุกคำแนะนำติชม	neg
เพือนำข้อมูลที่ได้รับไปปรับปรุง แก้ไข และพัฒนา ให้ดียิงขึ้นต่อไปนะครับผม	neg
น่าจะเป็นคอนเสปของเค้าครับ ถ้าจะทำแรง ก็จูนแบบอัลติสเก่าก็ได้ เค้าทำออกมาเน้นประหยัดรักโลกสุดมั้งครับ จูนไม่เผื่อคนขับแรงบ้าง พอเข้าใจวิถีเค้านะ มีอีกหลายคนที่เสียดายถ้าได้สัก10วิ คงตัดสินใจง่ายกว่านี้	neg
บางคนใช้ผ้าอนามัยแบบสอดมันซึมซับดีไม่เปรอะเปื้อนบางครั้งมันอาจจะตกค้างข้างในเชือกหลุดดึงไม่ออกและเน่ารึว่าสกปรกอยู่ข้างในก็เกิดโรคได้ลักษณะไม่น่าใช่ยีสต์มันคือผ้าชิ้นนึงจริงดูชัดเนอะ	neg
รณรงค์ให้เลิกบุหรี่ซอง ทำทุกอย่างให้แง่คิด ติดรูปหน้าซอง บลา แต่รัฐก็ยังขายบ้าบอ ขึ้นภาษีบุหรี่มวน รณรงค์เพื่อ คนที่เค้าอยากเลิก รักสุขภาพมีเยอะ แต่รัฐกล้วขาดรายได้จากภาษี บุหรี่มวน  ไอแย่เม็ดรัฐบาล	neg
ก็ดี แต่อะไรที่ควรมี ดันไม่มี อะไรที่ ดีดันไม่ใช่ ตลกดี โตโยต้า เช่น เบรค มือ คนอื่นเค้าไปไกลถึงไหนล่ะ ดิสเบรค แทนที่จะเป็นดิสเบรค เห๋อ ไอ้ปุ่ม สตาร์ทเครื่องดับ ออโต้เมติค ใส่มาเพื่อ หน้าลำคานต้องคอย กดปิด	neg
กำลังจะเลิกกิน เพราะโปรโมชั่น บัตรรูปแบบใหม่ครับ เนื่องจาก ตอนบัตรยังไม่หมดอายุ พนักงานก็ไม่ได้แจ้งให้ทราบ พอมากินอีกที่ ถึงรู้ว่า เปลี่ยนโปรโมชั่น ซึ่งระยะเวลาการกินของสองที่ ต่างกัน 34 วันเอง ขอบคุณครับ	neg
เคยเรียกแกร้บฟู้ดให้ไปซื้อขนม A แต่ดันซื้อขนม B มา โทรไปหา cc หวังจะถามว่าเกิดอะไรขึ้น ทำไมซื้อผิด ccบอกขอโทษค่ะ เด๋วทำเรื่องเคลมคืนเงินให้ 15 วัน พร้อมถ่ายรูปสินค้าและใบเสร็จส่งเมลมาหาทางแกร้บนะคะ จบ	neg
แพงจริง  ครับ เจ็ดร้อยที่เขาว่า ได้กุ้งแชบ๊วย 3 ตัว หมึก 2 ตัว และหอยข่างสักประมาณสิบกว่าตัว เบียร์ช้างขวดตั้ง 120 น้ำแข็งถังละร้อย ข้าวเปล่าโถละร้อย เอาแค่นี้นะครับ มิชลินเจ๊ไฝยังไม่กล้าขายราคานี้เลยครับ	neg
เรื่องเซ็ง อยู่ ไฟผ่าหมาก Vios ก็กระพริบเอง จนแบตหมด งงมาก สงสัยว่า หนูกัดสายไฟจนซ็อต กล่อง remote ที่รถเอ๋อ หรือสวิทซ์ประตูเสีย แต่ที่แน่ แบตหมด ไม่รู้จะเปลี่ยนดีไหม เครียดดดดด  เปิดตัวกิ๊ก น้องแมว	neg
อยากรีวิวเบียร์ที่เพิ่งดื่มว่าแพ็กเกจดีเวอร์แต่รสชาติเหมือนเบียร์ช้างก่อนปรับปรุง คือไม่ชอบนั่นแหละ แต่นึกขึ้นได้ว่าในเฟซและไอจี ใด  ล้วนเต็มไปด้วยนักเรียน เยาวชนตาดำ  และบุคคลอายุต่ำกว่ายี่สิบปีบริบูรณ์	neg
อื้ออออจริงด้วยคับผมเพิ่งสังเกตุตัวเองพอดื่มช้างทีรัยทำไมท้องเสียทุกทีงงเหมือนกันนึกว่ากลับแกล้มรึกับข้าวอย่างอื่น เพราะผมชอบดื่มช้างมากแต่ก็ไม่ได้สังเกตุตรงนี้เห็นคุณโพตส์ผมเลยคิดว่าใช่แน่เลยต้องเปลี่ยนละ	neg
โอ้แพงโคตร รูปทรงก็ไม่ได้ สเปคนี้ก็ไม่โดน นิสสัน ลีฟ ในญี่ปุ่นขายก็ 9 แสนกว่า ถ้ามาขายในไทยก็แค่แพงกว่ากันสัก 45 หมื่น แต่สเปคและรูปทรงนี้เหนือกว่าเห็น สรุปแล้วไม่ผ่านการพิจารณาในการตัดสินใจที่จะซื้อ	neg
เขาใช้ Focus Diesel เกียร์พัง ไอ้พวกคอมเม้นเฮงซวยแนะนำ ใส่เครื่องโตโยต้าเลยครับ วีออสบ้างอัลติสบ้าง ถ้ากูเป็นเจ้าของรถกูรู้สึกเหมือนโดนดูถูกเอาตีนเหยียบหน้าอะ เหมือนตอบ หาเครื่องใหม่ใส่ไปให้แม่งวิ่งได้เหอะ	neg
เคยใช้กันแดดมิสทีนตัวแมทล่าสุด ไพรเมอคอนเลคชั่นหลอดดำ เสร็จแล้วลงแป้นสิวันนา ลองครั้งแรก ออกไปเดินโลตัลก็แอร์นะ ไม่ถึง2ชม จมูกหลุด หน้าเปนคราบ ตกเยนหลุดหมดเลย 555 เช็ดเครื่องสำอาจแทบไม่มีแป้งติด เห้ออออ	neg
ทุกวันนี้แค่ได้ยินชื่อว่าSMIRNOFFก็กลัวละ ล่าสุดจัด SMIRNOFF มิดไนท์ ไป 3กลม กินกัน4คน สติถึงกับหลุด จำไรไม่ได้ แถมยังได้ไปนั้งคุยกับชักโครกอีก ภาพลักษณ์ที่สะสมมาหายไปในพริบตา กินวันนี้ถึงกับเมาข้ามไปอีกวัน	neg
เป็นการตอบคอมเม้นที่ดีที่สุด โตโยต้าอึด ทน ขนเยอะ ฮอนด้าอะไหล่แพง แล้วก้อไม่เหมาะเพราะศูนย์บริการน้อย ฮอนด้าเหมาะกับใช้งานแบบลูกค้าที่เปนการใช้งานส่วนตัว ไม่เหมาะกับเชิงพานิชย์เครื่องเค้าอึดสู้โตโยต้าไม่ได้	neg
โฟมล้างหน้า Shiseido White Lucent Brightening Cleansing Foam W 30ml ของแท้ โฟมล้างทำความสะอาดผิวหน้าเนื้อเนียนนุ่ม ขจัดสิ่งสกปรกให้หมดจดพร้อมผลัดเซลล์ผิวเก่าอย่างอ่อนโยน คงไว้ซึ่งความชุ่มชื้น **ราคา 350 บาท	neg
กฎหมายบังคับให้รถที่จะจดทะเบียนเป็นแท๊กซี่ต้องเครื่องยนต์ 1600 ccขึ้นไปถ้าเป็น HONDA ก็ต้องCIVICขึ้นไปแต่ราคาก็สูง อะไล่ก็แพงและหายากไฟแนนท์ส่วนใหญ่จึงไม่ปล่อยกู้เพราะรถที่ทำแท๊กซี่มาแล้วยึดมาก็ขายต่อยากมาก	neg
ไปโฟกัสเรื่องอื่นดีกว่าไหม บุหรี่ไฟฟ้านี่แลดูจริงจังมาก กฎหมายไทย เอ หรือคนออกกฎหมายนี่เป็นเจ้าของบริษัทหรือมีส่วนได้ส่วนเสียเกี่ยวกับบุหรี่ โทษทีคิดดังไปหน่อย เพราะเพื่อนบ้านสูบกันเกลื่อน ถือกันเป็นว่าเล่น	neg
สอบถามครับ ผมใช้เบอร์ true move อยู่ดี มีSMS แจ้งมาว่า ผมได้สมัครบริการ horo love 3บาท ต่อ SMS ทั้งที่ไม่ได้สมัครเอง ทำไมถึงเป็นแบบนี้ ระบบการหาเงินแบบนี้พวกคุณทำกับลูกค้าไปแล้วกี่ราย ส่งSMS กินเงินแบบเงียบ	neg
กระแสมาอีกแล้ว แฮ็ทแท็ค หนักแผ่นดิน จัดไป ปฏิวัติไปซ้อนไปเลย สนุกดี เอารถถัง ปืนออกมาบนท้องถนน สนุกดี ชอบ ประเทศจะได้ก้าวหน้า ประชาชนจะได้มีแดก อย่างที่รัฐบาลได้ทํามา5ปีที่ผ่านมา ผมรอนะ ปฏิวัติซ้อน กูประชด	neg
ขนาดบุหรี่ไฟฟ้าแค่เสพของหนีภาษียังโดนขนาดนี้แล้วถ้าของที่แรง  กว่านี้ไม่ตายเหรอ แล้วไอ้พวกซื้อของหนีภาษีอื่น  อ่ะโดนเหมือนกันมั้ย ไอ้รองโฆษกนี่ก็ปัญญาอ่อน เค้ามีเรื่องกะสนนั้นเสือกให้ไปร้องเรียนกะคู่กรณี	neg
คนไทยบางกลุ่มจะประมานนั่นแหละ ซิตี้วิออส รถห้าหกแสน ซิวิคอัลติส รถเจ็ดแปดแสน คัมรี่แอคคอด รถล้านกว่า เบนซ์บีเอ็ม รถสองสามล้าน กระบะทุกรุ่น รถหกเจ็ดแสน ถ้ามีอันใหนแพงมากกว่าขอบเขตที่บันทึกในสมองแมร่งแพงทุกรุ่น	neg
แค่เบียร์ช้างขวดละ120ก้อแพงละแล้วมากันเยอะก้อจริงปริมาณอาหารสมราคาหรือป่าวล่ะส่วนมากก้อจ้องจะชาร์ตกันยุละทุกที่แหละครับไม่ต้องวิเคราะห์อย่างอื่นหรอกครับแค่เบียร์ก้อรู้ละต้นทุนมาเท่าไรขายเท่าไร	neg
จอยจี้คนเดิม เพิ่มเติมคือผมสั้นแล้ว ลุคนี้บอกเลยว่าไม่ได้เห็นบ่อย แน่  แว๊บไปงานเปิดตัวแป้งตัวใหม่ล่าสุดของ Mille Beaute ของมันต้องมี เพราะเป็นสูตรชาโคล สวยด้วย ดูดซับสิ่งสกปรกด้วย เก๋เว่อร์ มี 3 เฉดสีนะฮะ	neg
ต้องสั่งน้ำซุปนี้เฉพาะหรือเปล่าคะ ถึงได้ราคา 299 ทุกวันจันทร์ศุกร์ เมื่อวานไปกินมา โดนโปรวันพุธ ตกคนละ 310 คือเป็นโปร 299 เลยชวนกันไป เวลาลงโปร เขียนให้ชัดเจนหน่อยได้มั้ยคะ หรือเป็นบางสาขาที่จัดโปร ขอบคุณค่ะ	neg
ทำไหมค่าเน้ตมันแรงขึ้นครับ ทุกครั้งผมจะสมัคร เน้ต6mbตลอดราคาจะไม่เกิน600บาท เดียวนี้ต้องเติมถึง800เลย มันกระโดดไปเยอะเกินรึป่าวครับนี้ ถ้าค่ายอื่นถูกผมคงต้องย้ายแน่ครับ ผมใช่แบบรายเติม เห็นแบนี้แม้งเซงชิบ	neg
ทีกับคนตรงข้าม เล่นเค้าจนสุดขั่ว พอทีนี้บอกลดราวาศอก ความผิดพวกตัวมองเหมือนเส้นผม ความผิดคนอื่นแม้นเป็นเส้นผมบอกใหญ่เท่าภูเขา นายกออกมาบอก คดีบุหรี่ไฟฟ้า ถึงเล็กก็ต้องจับ แต่พวกตัวเองนาฬิกาหนีภาษีไม๊ดีกว่าไม๊	neg
เพราะ เห็นน้องที่ออฟฟิศใช้ และSnailwhite Gold มีสารสกัดเมือกหอยทากและสารสกัดจากสาหร่ายสีแดง ฟื้นคืนความอ่อนเยาว์ เพิ่มความชุ่มชื่น เพื่อผิวหน้ากระชับเรียบเนียน เปล่งปลั่ง ช่วยให้ผิวมีสุขภาพดี แถมราคาไม่แพงค่ะ	neg
หิวแต่ออกไปกินไม่ได้พี่หัวหน้ายังไม่มา จะสั่งแมคก็แพง  เลยนึกถึงร้านอาหารตามสั่งปากซอยจำได้แต่ไม่รุเบอร์โทรแต่นึกได้ว่าชื่อร้านเป็นภาษาฝรั่งเศสเลยลองพิมพ์ดูเจอด้วยเลยรอด  คเด็กศิลป์ฝรั่งเศสช่วยชีวิต	neg
อ่านจบยัง ไอเรื่องรับผิดชอบอะต้องแสดงงงงอยู่แล้วจ่ะ ไอเรื่องตรวจสอบก็ต้องตรวจจจอยู่แล้วจ่ะ แต่ไม่ว่าเนื้อจะได้มาตรฐานหรือไม่ได้มาตรฐาน ใช่พยาธิหรือไม่ใช่ ก็ไม่ควรเสิร์ฟเนื้อที่มีสาคูติดแบบนั้นออกมาอยู่ดี งงปะ	neg
แถวบ้านผมร้านโชว์ห่วยมีอยู่10กว่าร้านแต่มีขายอยู่ร้านเด่วแล้วเค้าก็บอกว่ามีผมซื้ออยู่คนเดียวด้วย555 ร้านโชว์ห่วยมีขายแต่ขวดใหญ่ ส่วนเซเว่นขายแค่กระป๋องกับขวดเล็ก ไม่มีขวดใหญ่ผมกินจนกินลีโอรสชาติแปลกไปล่ะ	neg
ที่ทำงานเกลียดเบียร์ช้าง ล่าสุดมีเพื่อนใช้กระเป๋าเป้ของเบียร์ช้าง หัวหน้าเดินมาเห็นละแซวว่าไปเปลี่ยน ที่นี่ไม่ชอบช้าง ตอนนั้นมีคนสั่งช้างมากิน ต้องรีบเอาไปเปลี่ยนเป็นลีโอ 555555555 โอ้ยยนี่กูต้องมาขำอะไรแบบนี้	neg
ไม่ชอบยี่ห้อนี้เพราะว่ามันสนับสนุนพวกปิดสถานที่ราชการวันนั้นจำได้จะไปทำธุระที่ทางราชการแม่งมันปิดเฉยเลยมองดูขวดน้ำที่พวกมันดื่มกินกันเป็นยี่ห้อสิงห์ถึงเข้าใจว่าสิงห์คือนายทุนใหญ่ล้มรัฐบาลที่มาจากประชาชนเลือกมา	neg
เลื่อนเพราะ  งานพระราชพิธี  พายุ Pabuk เข้า  พิมพ์บัตรไม่ทัน  ไม่เคยกำหนดวัน อ่ะหาเหตุผลเลื่อนให้อิสัส พ่อมึงงง แล้วอนาคตเด็กม6 เป็นแสนคนใครรับผิดชอบพวกเราได้บ้าง กูถามจริง เลื่อนแม่มึงสิ dek62	neg
อันนี้แปลกดี อาจารย์ มรังสิต ไปทวงถามจุดยืนทางกฎหมายเรื่องกัญชากับพรรคการเมือง วันนี้ก็ไปพรรคพลังประชารัฐ จนทประชาสัมพันธ์ โผล่แต่มือมารับหนังสือ  สงสารรรร หวังว่าพรรคอื่่นจะไม่ทำแบบนี้นะ รับก็รับไป ถถถถ	neg
นอ้งซิตี้สีดำคันโปรด ลุยไปด้วยกันตลอดทั้งที่ทำงานและสถานที่ท่องเที่ยว ไกลแค่ไหนก็ไปมาแล้ว พร้อมครอบครัว ไม่เคยทำให้เราผิดหวังเลย แม้จะแก่แล้ว หวังว่าจะพาไปดูหนังรอบพิเศษนี้อีกนะ ฮอนด้าที่รักEnjoyHondaThailand	neg
ผ้าอนามัยแบบสอด สิ่งที่ต้องกังวลคือ TSS ค่ะ ไม่ใช่มะเร็ง สาวทั่วโลกทราบกันดีค่ะ ใครไม่รู้จัก TSS เสริชกูเกิลเลยค่ะ ปัญหานี้ ทำให้เทคโนโลยีที่ใหม่กว่า คือ menstrual cups มีออกมาวางขาย ซึ่งอันตรายน้อยกว่า tampon	neg
พนักงานไม่มีมารยาทมาก แย่มากมากินก็เสียเงิน มีโปรโมทอะไรก็เหมือนไม่อยากจะอธิบาย สาขาแฟชั่น ถ้าเปลี่ยนนิสัยไม่ได้แนะนำให้เปลี่ยนพนักงานนะคะทำนิสัยแบบนี้ไล่ลูกค้าชัด แล้วก็ให้หมูดูน้อยด้วย รู้สึกไม่คุ้มแต่ก็กิน	neg
เสียดายต้องชดใช้เงินแทนลูกค้าแทนมาระงับกันเฉยไม่ให้ใช้แบบโอนเงินเข้าบชพพแล้วทำมาเพื่อไรขายของออนไลน์เงินมันก้อต้องมีเข้ามีออกมากน้อยแต่ระวันเมื่อก่อนว่าMpayของเอไอเอสแย่แล้วนะถึงมาใช้ทรูเพราะเหนเขาใช้กันเยอะ	neg
หงษ์ทองเราขาย270 จาก250 เบียร์ลีโอจาก55เป็น58 บาท ของเก่าที่ซื้อมาราคาปกติเราเอามาขายวันที่16ยังราคาเท่าเดิม ยี่ปั้วขึ้นเราก็ต้องขึ้นตาม ลูกค้าบางคนเข้าใจก็มีบางคนไม่เข้าใจก็มี ขายของเงียบอยู่แล้วยิ่งเงียบไปอีก	neg
กดชิ้นเนื้อแล้วดังแป๊ะใครจะกินลง ต่อให้เอามาเปลี่ยนให้กินเป็นกิโลก็กลืนไม่ลงแล้วค่ะมีแต่จะอวก น้องเค้าไม่ได้ตรรกะหรอกค่ะ ทางร้านพลาดเองค่ะ น้องเค้าตั้งใจไปทานกันไม้ได้ว่าจะไปจับผิดทางร้านหรือว่าอยากดังหรอกค่ะ	neg
การทะเลาะวิวาทของกลุ่มเจ้าหน้าที่อาสากู้ภัย 2 กลุ่ม สาเหตุมาจากการแย่งช่วยเหลือผู้ประสบเหตุ ขับรถตกไหล่ทาง ในจังหวัดพิจิตร เขาตีกันเพื่อแย่งกันช่วยเหลือคนเจ็บ กู้ภัย ชกต่อย วิวาท ไทยรัฐ Thairath ไทยรัฐทีวี	neg
ถ้านำเข้า ภาษี 260% ก็ 13 ล้าน ไทยไม่เคยมีรถดี รถดี ก็เจอนำเข้าแพง จริง ซูเลือกรถมา ขาย swift ลงตัวมากแล้ว แต่ Celerio กับ Ciaz นี่ดับ พวก lapin กับ xbee จะนำมาจำหน่ายคงยาก ถ้ามาซัก 78 แสน ก็น่าซื้ิออยู่นะ	neg
เบียร์ภาษีขึ้น 2 บาทต่อขวด เหมือนน้อยนะ แต่แม่งขึ้นทุกปี นี้ไม่ได้ครั้งแรก ยังจำสมัยกินเบียร์ช้าง25บาท ลีโอ30บาท ได้อยู่เลย ปลสมมุติปีหน้าเพิ่มภาษีขึ้นอีก2บาท คนก็มาบอก รู้ไหมมันขึ้นกี่บาท 2 บาท เท่านั้นล่ะ	neg
เวลาเห็นคนรุ่นใหม่สมัครลงเลือกตั้งเป็นตัวแทนพรรคพลังประชารัฐแล้วรู้สึกสิ้นหวังยังไงก็ไม่รู้ คือพวกคนแก่ที่อยู่ในพรรคก็ยังพอทำใจว่าแม่งเปลี่ยนยาก แต่คนรุ่นใหม่วัย30ที่เห็นดีเห็นงามกับวิธีการของพรรคนี้คือยังไงอ่ะ	neg
1ผู้ว่าขอนแก่นเดินมาเปิดงานวันครู 2นักเรียนได้รับบาดเจ็บครูไม่ส่งโรงพยาบาลที่อุดรธานี 3ผู้อำนวยการโรงเรียนสามเสน 4พ่อค้าไอติมกับครูเรื่องรถชนกัน 5กินเนื้อที่บาร์บีคิวพลาซ่า เจอสิ่งแปลกปลอมในเนื้อ 5 ข่าวค่ะ	neg
กูจี้อีเหี้ยเมก555555554 โว้ยยยยย แม่งยังไม่ตื่นแต่ป้ากูบอกให้นางออกไปเหล้า พอเดินไปถึงบอกพี่ครับขอปลากระดี่ขวดนึงครับ อีเหี้ยโว้ยยยยย กูขรรมไอสัส555555 บาร์คาดี้เว้ยไม่ใช่ปลากระดี่ BARCADIอ่ะ รู้จักปุ้5555555555	neg
ขออนุญาตเพิ่มเติมในแถลงการณ์ก็มีระบุว่าเป็นความผิดพลาดของทางบาร์บีก้อนที่ขั้นตอนการตรวจสอบที่ 4 ผิดพลาดทำให้เนื้อชิ้นนี้เสิร์ฟถึงลูกค้า ก็เท่ากับว่าทางBBQก็ยอมรับความผิด หลังจากนี้ต้องรอดูว่าจะเป็นอย่างไรต่อไป	neg
เค้าก้อเอาไปสูบกันเิงน้ำละ ตำรวจ แม่ง ยื่น Vape หน้า สน หน้า สถานีตำรวจ ยังมีเลย ไม่จับคนของตัวเองก่อน แต่ไล่จับแต่ประชาชน ดีเนอะ บุหรี่สารพิษเยอะกว่า ถูกกฎหมายเพราะภาษี แดกกันเข้าไป กะลาแลน ปฎิรูป พวกมึงก่อนเหอะ	neg
ใช่ ก่อนที่เราจะใช้ฮอนด้า ก็ใช้ Nissan อยู่ต้องรับว่า รถเขาดี ศูนย์บริการแต่ก่อนดี หลังมาไม่ค่อยเท่าไร ที่มาใช้ฮอนด้าเพราะตอนนั้น Nissan ยังไม่มีรถ CNG ก็เลยซื้อ ฮอนด้าตัวรถเองก็ไม่เท่าไรนัก และศูนย์บริการก็ห่วย	neg
ผิดหวัง เมื่อวันเกิด 291260 พาลูกน้องไปเลี้ยง13คน เซนทรัลแจ้งวัฒนะ ซูชิไม่มีเลยเอาออกมานับชิ้นได้ ถาดโล่งประมาณ95% พอออกมาคนก้อรุมกันตัก เพราะคนเยอะมาก แน่นร้านต้องรอคิวโต๊ะ กินครั้วแรกกับที่นี่ ผิดหวังอย่างแรง	neg
อัพเดต Innisfree จากพี่หิ้วนะคะ อาจจะได้ของไม่ตรงตามที่เลือกมาน้า เพราะพี่เค้ากลัวเอาของแถมมาให้ไม่ทัน ถ้ามั่วแต่เลือกคงไม่เลย ตอนนี้ได้บางส่วนนะคะ เดี๋ยวรอตอนดึก จะมาอัพว่าได้เซตไหนบ้างนะคะ เลิฟcos รีวิวเลิฟc	neg
